index	ldl	gluc	tc	tg	freeze_dried	pos_bio	Löpnr	batch_bio	protein	filename	batch	tank	line	diet	Exp	date	filename9	filename10	overfeeding	cholesterol	glucose	VAST	plate	Imaged	age	tod	early_nwt	early_dich	late_nwt	late_dich	sec16b_dich	late_wt	late_inframe	late_frameshift	late_Area_total	late_wt_call	early_wt	early_inframe	early_frameshift	early_Area_total	early_wt_call	gene	qRNA	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	LocalName	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	PostCheckValid	LiverArea	NrofSpots	bld	bodyfat	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	Border_size_length	dorsal_area	lateral_area	Border_size_lat_area	length_Res	dorsal_area_Res	lateral_area_Res	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrLipids_Res1	LiverRefinedArea_Res1	NrLipids_Res2	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrLipids	intLiverRefinedArea	intldl	inttg	inttc	intgluc
AN073	27.634417	13.439181	45.571705	126.58807	0	24	73	43	18.860215	InsH2Bfabp_CD15_10dpf_vast01_tank03_plate04_sec16b_200817_1500_a09	19	75	insH2Bfabp	CD15	SEC16B	200817	1500	a09	1	0	0	1	4	1	10	7	0	0	.024278	0	0	.97572201	0	.02427801	25208	1	1	0	0	3509	1	SEC16B	1	273666	6842	4517	59	13	40	1	2187046	112136	106	210	142	79	0	200817_200817_1500_a09	178	174982	10051	80.810164	114.89757	1	20862	150	0	0	4402.5102	1285143.4	0	0	2.075e+09	8103.6878	18537.931	4342.8624	1622197.9	0	0	2.025e+09	7911.4836	16729.406	4563.1533	1302699	0	0	2.080e+09	8125.8858	18456.963	4333.5833	1651716.3	0	0	2.097e+09	8192.1539	16877.43	8/17/2020 3:56	4402.51	0	1285143	1622198	0	119.7896	135056.3	76594.45	6.263338	50.99787	4.638266	-1.727815	5.820266	51.80241	4.578473	-3.177296	5.546505	22672.69	-748.181	-1446.185	9.115206	2.296053	879661.4	38405.2	14.02888	52.25151	31.99139	21.97982	81.28313	62352.56	60.22137	.4613071	.4445756	.1439472	.5938214	.3273264	-.5645669	-.9586237	.664174	.6848778	1.134514	1.166479	.5549229	.6539285	.6539285	1.796793	1.046824	.5824836	.0032136	.6056352	.4120444	.5207167
AN066	25.423664	6.479605	25.317614	32.912898	0	17	66	43	17.224417	InsH2Bfabp_CD15_10dpf_vast01_tank03_plate04_sec16b_200817_1500_b12	19	75	insH2Bfabp	CD15	SEC16B	200817	1500	b12	1	0	0	1	4	1	10	7	.0827016	0	0	0	0	1	0	0	1363	1	.91729841	0	.08270158	5804	1	SEC16B	1															200817_200817_1500_b12	57	36113	4896	31.740075	37.847437	1	4604	26	0	0	3604.122	888214.72	0	0	1.389e+09	5425.7286	15437.516	3413.3588	1114612.4	0	0	1.352e+09	5279.4712	13997.12	3598.3585	915908.81	0	0	1.396e+09	5454.963	15363.714	3420.0856	1142994.4	0	0	1.433e+09	5598.3377	14350.281	8/17/2020 3:24	3604.122	0	888214.8	1114612	0	-678.5986	1456.525	-14686.84	-14.12251	-42.84481	-2.27956	-3.910228	-13.91767	-39.97013	-2.091749	-4.897767													-39.71687	-76516.45	30.69995	-1.320264	-2.746467	-2.746467													-.3465683	-1.693494	-.269975	-1.118328	-.829804	-.8324975
AN067	18.791404	9.119444	27.849375	30.381137	0	18	67	43	19.185839	InsH2Bfabp_CD15_10dpf_vast01_tank03_plate04_sec16b_200817_1500_c12	19	75	insH2Bfabp	CD15	SEC16B	200817	1500	c12	1	0	0	1	4	1	10	7	.1078167	0									.89218329	0	.10781671	8533	1	SEC16B																200817_200817_1500_c12	166	76022	11137	42.50472	46.988478	1	9304	198	0	0	3968.2367	986489.87	0	0	1.474e+09	5757.0981	15454.371	3813.2877	1310893.6	0	0	1.510e+09	5896.874	14318.949	3987.1726	1023604.7	0	0	1.469e+09	5740.2124	15252.308	3809.7842	1309069.2	0	0	1.562e+09	6101.4029	14567.38	8/17/2020 3:30	3968.237	0	986489.9	1310894	0	-314.4838	-20362.7	-8266.372	-11.57193	-45.35264	.3543151	-10.54654	-11.95022	-44.67124	.2497556	-11.94656													69.28313	-36607.44	113.4103	-.7726002	-1.437407	-1.357259													.8567804	-1.218875	-1.104836	-1.167603	-.6525189	-.2799874
AN068	39.793561	11.039327	63.294035	146.84216	0	19	68	43	20.879794	InsH2Bfabp_CD15_10dpf_vast01_tank03_plate04_sec16b_200817_1500_d12	19	75	insH2Bfabp	CD15	SEC16B	200817	1500	d12	1	0	0	1	4	1	10	7	.0936076	0	0	0	0	1	0	0	1399	1	.9063924	0	.0936076	7681	1	SEC16B	1	190801	7339	4658	65	14	26	1	1316335	71692	104	185	117	51	0	200817_200817_1500_d12	68	106928	3888	56.098629	98.138006	1	25843	198	9.330651	0	3017.4221	1100556	1	31	1.797e+09	7020.407	17604.093	3045.5635	1398671.3	1	50	1.860e+09	7267.1484	16583.318	3032.2974	1110305.8	1	31	1.804e+09	7045.8094	17595.13	3069.7278	1411112.7	1	52	1.933e+09	7550.6924	16894.069	8/17/2020 3:36	3017.422	31	1100556	1398671	50	-443.1972	-21851.42	46646.68	23.89156	71.13232	2.268234	10.45157	23.00607	69.91419	1.911089	8.692713	-8.453495	-60192.31	-251.181	-1305.185	15.11521	3.296053	8950.346	-2038.799	12.02888	27.25151	6.99139	-6.020176	-28.71687	-5701.442	-4.94873	-1.836626	-.6935702	-.9475207	-.9896026	-1.073839	.1573107	-.7438725	1.044936	.9118606	-.4337449	-.7488504	.3535393	-.0825485	-.6437511	-1.01688	-.159222	-.793115	1.232001	.9898435	1.367861	.009641
AN069	58.584965	7.4395464	48.103467	27.849375	0	20	69	43	15.619617	InsH2Bfabp_CD15_10dpf_vast01_tank03_plate04_sec16b_200817_1500_e12	19	75	insH2Bfabp	CD15	SEC16B	200817	1500	e12	1	0	0	1	4	1	10	7	.5028461		1	1	1	0	0	1	447	0	.4971539	.00966599	.49318011	9311	1	SEC16B	3	226407	5805	8132	56	17	39	1	10	22	3	7	2	1	0	200817_200817_1500_e12	105	44429	7486	50.686087	71.391635	1	7752	211		0	4195.0446	922578.13	0	0	1.290e+09	5039.9475	14189.782	3954.2844	1169133.3	0	0	1.382e+09	5397.8699	13720.015	4139.0598	929516.6	0	0	1.303e+09	5090.1755	14264.457	3960.1152	1178255	0	0	1.343e+09	5246.4288	13438.627	8/17/2020 3:40	4195.044	0	922578.1	1169133	0	-87.67619	-159081.4	-268291.1	8.71981	-47.83654	-1.337511	29.23893	9.301705	-43.31658	-.9128232	28.51584	4.546505	-24586.31	-1785.181	2168.814	6.115206	6.296052	-1307375	-73708.8	-88.97112	-150.7485	-108.0086	-56.02018	8.283133	-68200.45	73.22187	-.2207319	-2.364134	-2.364134	.4610861	-.4337449	-1.796793	1.13047	.3977839	1.684395	-2.133366	-2.133366	-2.133366	-2.133366	-2.133366	-2.221519	.3707237	-1.528026	2.366674	-1.21989	.5302942	-.6035335
AN070	13.26452	2.3998537	10.127046	12.658807	0	21	70	43	20.612327	InsH2Bfabp_CD15_10dpf_vast01_tank03_plate04_sec16b_200817_1500_f12	19	75	insH2Bfabp	CD15	SEC16B	200817	1500	f12	1	0	0	1	4	1	10	7	.2178087		0	0		1	0	0	899	1	.78219133	0	.21780867	6042	1	SEC16B		359890	8778	13341	32	8	41	1	1731596	93258	119	150	135	80	0	200817_200817_1500_f12	0	21919	0	21.184184		1	5942	6	0	0	3976.9997	967947.39	0	0	1.399e+09	5465.7437	14885.671	3779.476	1303835.4	0	0	1.450e+09	5663.3737	13831.187	3983.7319	975005.49	0	0	1.385e+09	5408.4892	14742.634	3784.8531	1292710	0	0	1.489e+09	5818.327	14080.153	8/17/2020 3:43	3977	0	967947.4	1303836	0	-305.7209	-41795.44	-19893.64	-29.23779	-63.00318	-6.383168	-16.08557	-30.09974	-64.00571	-6.70175	-17.82904	6.546505	108896.7	1187.819	7377.814	-17.88479	-2.703947	424211.3	19527.2	27.02888	-7.748487	24.99139	22.97982	-96.71687	-90710.45	-16.94989	-.7524055	-1.633282	-1.437407	.6848778	1.651266	1.044936	2.32884	-1.434899	-.8276041	.3099763	.2244998	1.368829	-1.01688	.3711493	1.994911	-1.9251	-1.836626	-1.453252	-1.543283	-1.598308	-2.194421
AN071	34.266677	9.3594294	37.976421	68.357558	0	22	71	43	23.376149	InsH2Bfabp_CD15_10dpf_vast01_tank03_plate04_sec16b_200817_1500_g12	19	75	insH2Bfabp	CD15	SEC16B	200817	1500	g12	1	0	0	1	4	1	10	7	.7718952	1	1	1	1	0	0	1	459	0	.22810481	.46123475	.31066045	5572	1	SEC16B	3	159067	6628	3915	72	21	24	1	1063483	60094	83	174	125	48	0	200817_200817_1500_g12	24	112813	1484	49.721469	115.26391	1	14356	240	0	0	4092.9091	981286.01	0	0	1.466e+09	5727.5978	15448.035	4086.3421	1330901.5	0	0	1.559e+09	6090.6969	14648.32	4240.9442	999828.49	0	0	1.485e+09	5802.258	15487.558	4082.1645	1361018.1	0	0	1.627e+09	6354.6956	14852.372	8/17/2020 3:50	4092.909	0	981286	1330902	0	-189.8114	-66686.71	-53266.39	-1.369591	-7.280503	.5704432	4.912542	-3.042518	-11.35757	-.1598652	2.595672	-10.4535	-91926.31	-962.181	-2048.186	22.11521	10.29605	-243901.7	-13636.8	-8.971122	16.25151	14.99139	-9.020176	-72.71687	183.5578	-52.82542	-.4951674	-1.481197	-1.218875	-1.134514	-1.589968	-.793251	-1.479252	1.434899	2.331313	-.9630423	-1.234262	-1.103669	-.3799974	-.1073974	-1.308247	-.9714479	-.6744897	.7154047	-.5826896	-.0288527	-.2434042
AN072	32.055924	10.319371	45.571705	101.27046	0	23	72	43	19.542461	InsH2Bfabp_CD15_10dpf_vast01_tank03_plate04_sec16b_200817_1500_h12	19	75	insH2Bfabp	CD15	SEC16B	200817	1500	h12	1	0	0	1	4	1	10	7	.0694292	0	0	0	0	1	0	0	665	1	.9305708	0	.0694292	3644	1	SEC16B	1															200817_200817_1500_h12	14	148921	709	60.27523	136.34569	1	15840	44	61.07335	0	4534.0687	1294295	0	0	1.967e+09	7683.2944	17637.119	4262.0127	1632246.7	0	0	1.961e+09	7661.0248	16269.786	4519.6001	1285053.7	0	0	1.947e+09	7604.4735	17542.914	4223.1534	1644957.3	0	0	2.035e+09	7949.9278	16485.871	8/17/2020 3:53	4534.069	0	1294295	1632247	0	251.3482	100816.6	18044.61	6.244515	25.65632	1.52442	2.69774	5.633931	25.75065	1.363756	1.130566													-82.71687	36291.56	-86.61121	.9714479	.5470603	.2517881													-1.302425	-.0226522	.4806444	.012822	.4120444	-.1062492
AN074	26.529041	8.6394733	32.912898	30.381137	0	25	74	43	12.466389	InsH2Bfabp_CD15_10dpf_vast01_tank03_plate05_sec16b_200817_1500_b09	19	75	insH2Bfabp	CD15	SEC16B	200817	1500	b09	1	0	0	1	5	1	10	7	0	0	0	0	0	1	0	0	11840	1	1	0	0	2941	1	SEC16B	1	268205	9579	8248	49	8	28	1	116	111	6	7	6	4	0	200817_200817_1500_b09	29	41489	2095	32.660079	60.371378	1	6767	92	0	0	3955.5738	959094.85	0	0	1.647e+09	6433.7247	17398.335	3768.4489	1300515.7	0	0	1.588e+09	6201.6916	14986.255	3944.0646	962384.64	0	0	1.635e+09	6385.8255	17237.217	3773.917	1307394.4	0	0	1.594e+09	6224.7183	14870.395	8/17/2020 4:00	3955.574	0	959094.9	1300516	0	-327.1469	-43581.09	-12041.2	-6.376647	-45.18514	-.1674059	-2.837241	-5.030443	-37.39743	.7232628	-3.023604	-6.453495	17211.69	1988.819	2284.814	-.8847939	-2.703947	-1307269	-73619.8	-85.97112	-150.7485	-104.0086	-53.02018	-67.71687	-71140.45	-.8414342	-.793115	-1.836626	-1.481197	-.8045964	.2076192	1.482686	1.162498	-.024739	-.8276041	-1.994911	-1.994911	-1.994911	-2.133366	-1.994911	-1.994911	-.9012228	-1.578469	-.1094816	-1.167603	-.3670858	-.3887841
AN075	23.212911	5.0396927	43.039944	129.11983	0	26	75	43		InsH2Bfabp_CD15_10dpf_vast01_tank03_plate05_sec16b_200817_1500_c09	19	75	insH2Bfabp	CD15	SEC16B	200817	1500	c09	1	0	0	1	5	1	10	7	.9287524	1	.9513264	1	1	.04867359	.37462515	.57670128	13005	1	.07124762	.14597847	.78277391	3158	1	SEC16B	3	293867	7167	5024	72	16	41	1	1816677	102761	103	207	144	62	0	200817_200817_1500_c09	33	161467	1958	61.805296	138.3641	1	19823	31	20.35778	1	4081.7982	1273090.8	1	20	2.051e+09	8010.2254	18391.422	4108.0834	1690027.5	1	30	2.282e+09	8912.3665	17685.842	4091.5607	1274675.9	1	20	2.047e+09	7995.6326	18358.221	4097.8603	1700195.9	1	30	2.307e+09	9012.218	17796.218	8/17/2020 4:06	4081.798	20	1273091	1690028	30	329.4654	-48093.14	-5536	3.769222	53.57748	-3.773151	-6.15742					6.546505	42873.69	-423.181	-939.1854	22.11521	5.296052	509292.3	29030.2	11.02888	49.25151	33.99139	4.979824	-63.71687	48837.56	-75.87576	-.5646834	.2674059	.7129065	.6848778	.6235933	-.1239993	-.409573	1.434899	1.482686	.4156972	.5645669	.1907976	.6235933	.8392736	.1323128	-.6935702	.2830892	-.5429279	.672479	.2692676	-1.166061
AN076	16.58065	8.1595025	17.72233	25.317614	0	27	76	43		InsH2Bfabp_CD15_10dpf_vast01_tank03_plate05_sec16b_200817_1500_d09	19	75	insH2Bfabp	CD15	SEC16B	200817	1500	d09	1	0	0	1	5	1	10	7	0	0	0	0	0	1	0	0	20894	1	1	0	0	5545	1	SEC16B	1	14634	14634	0	16	0	1	1	0	0	0	0	0	0	0	200817_200817_1500_d09	0	628	0	19.069696		1	669	0	0	0	3629.4912	927004.39	0	0	1.547e+09	6042.5816	16670.998	3603.9228	1179660.6	0	0	1.476e+09	5765.9982	14687.475	3621.6505	947760.01	0	0	1.553e+09	6067.9302	16572.205	3588.3169	1192760	0	0	1.517e+09	5924.4807	14854.595	8/17/2020 4:09	3629.491	0	927004.4	1179661	0	-653.2294	31878.76	37133.15	-21.52957	-50.2008	-.6593053	-12.79373					-33.4535	-236359.3	7043.819	-5963.186	-33.88479	-10.70395	-1307385	-73730.8	-91.97112	-157.7485	-110.0086	-57.02018	-96.71687	-112001.4	-2.924654	-1.284992	-2.168502	-2.168502	-2.717438	-2.717438	2.717438	-2.715253	-2.331313	-2.717438	-2.717438	-2.717438	-2.717438	-2.717438	-2.717438	-2.717438	-1.9251	-2.031852	-1.259936	-1.275744	-1.167603	-.4842547
AN041	29.845171	12.479239	55.698751	113.92926	0	41	41	42	19.007528	InsH2Bfabp_CD15_10dpf_vast01_tank04_plate03_sec16b_200817_1230_a06	19	76	insH2Bfabp	CD15	SEC16B	200817	1230	a06	1	0	0	1	3	1	10	4.5	1	1	1	1	1	0	.44612068	.55387932	464	0	0	.09967051	.90032949	1214	1	SEC16B	3	189606	8244	4956	51	9	23	1	1277884	72544	92	173	119	65	0	200817_200817_1230_a06	223	177725	14188	54.025533	79.36858	1	23796	280	0	0	4304.0001	1212259.5	1	9	1.819e+09	7107.0343	16920.331	4305.7438	1638975.8	1	4	1.915e+09	7480.7188	15875.471	4288.2847	1207623.9	1	6	1.788e+09	6985.1413	16749.705	4279.303	1645705	0	0	1.967e+09	7685.2976	16035.936	8/17/2020 1:26	4304	9	1212260	1638976	4	63.48783	-39694.43	95125.55	2.578076	-14.38614	3.549001	1.993897	3.881018	-16.22575	3.023042	2.098464	-11.80497	-66612.2	684.193	-1007.185	-1.504769	-1.703947	-254489.9	-13930.32	-5.77891	-17.67945	-7.814242	5.472321	126.2831	48025.02	103.4144	.1134945	-.1439472	.3305772	-1.270385	-1.134514	.7271971	-.464368	.1073974	-.4610861	-.5453304	-.664174	-.6539285	-.4247038	-.451935	.5074458	1.437407	.6370437	.2599896	.3534046	.9794337	.3203303
AN042	26.529041	7.6795318	50.635228	129.11983	0	42	42	42	15.441306	InsH2Bfabp_CD15_10dpf_vast01_tank04_plate03_sec16b_200817_1230_b06	19	76	insH2Bfabp	CD15	SEC16B	200817	1230	b06	1	0	0	1	3	1	10	4.5	.0887489	0	0	0	0	1	0	0	1076	1	.91125113	.02646265	.06228623	5555	1	SEC16B	1	232391	8300	4899	58	11	28	1	1547161	82443	103	186	129	57	0	200817_200817_1230_b06	0	120935	0	44.244217		1	20814	122	0	1	4369.5621	1234779.7	0	0	1.948e+09	7610.3415	17850.048	4326.0612	1604014.3	0	0	1.995e+09	7793.1098	16581.054	4471.3946	1240462	0	0	1.953e+09	7627.3409	17848.569	4321.9874	1617293.1	0	0	2.044e+09	7985.9137	16683.994	8/17/2020 1:29	4369.562	0	1234780	1604014	0	-109.6247	85795.88	68269.77	-2.466624	.8283558	-1.256671	-1.326281	-.1772856	2.866387	-1.252771	-.5256566	-6.804966	-23827.19	740.193	-1064.185	5.495231	.2960526	14787.14	-4031.324	5.22109	-4.679448	2.185758	-2.527679	-96.71687	-8764.978	-82.1757	.378823	-.0226522	-.0528752	-.8045964	-.2584591	.8160462	-.501678	.5645669	.2160518	-.0082456	-.2244998	.1907976	.0164917	.024739	-.4795057	-1.9251	-.5123105	-.1094816	.672479	.6805383	-.5654101
AN036	22.107534	5.2796781	55.698751	162.03273	0	36	36	42	18.205128	InsH2Bfabp_CD15_10dpf_vast01_tank04_plate03_sec16b_200817_1230_d05	19	76	insH2Bfabp	CD15	SEC16B	200817	1230	d05	1	0	0	1	3	1	10	4.5	1	1			1						0	.45773875	.54226125	5466	1	SEC16B	3	237487	7197	4327	56	13	33	1	1706961	87076	86	194	180	66	0	200817_200817_1230_d05	141	158768	7523	66.005149	99.881526	1	20283	148	0	0	4743.2225	1299498.9	0	0	2.087e+09	8153.7864	18573.121	4485.9653	1624171.8	0	0	2.135e+09	8337.9701	17375.919	4743.5125	1312508.5	0	0	2.139e+09	8356.8371	18842.447	4481.4563	1669929.8	0	0	2.195e+09	8576.0355	17447.875	8/17/2020 12:50	4743.223	0	1299499	1624172	0	264.0359	27272.3	-106410.9	2.483963	33.59768	-3.620738	-5.723496	4.14577	32.83473	-4.024284	-5.362375	-1.804966	-18731.19	-362.807	-1636.185	3.495231	2.296053	174587.1	601.676	-11.77891	3.320552	53.18576	6.472321	44.28313	29068.02	33.90218	2.364134	.5646834	.174534	-.2755487	-.2414446	-.0742776	-1.13047	.3977839	.6848778	.2414446	-.0412391	-.9244287	.3013365	1.994911	.664174	.6370437	.2052851	-.6785297	1.320402	.9794337	-1.075723
AN037	32.055924	9.3594294	45.571705	111.3975	0	37	37	42	20.255705	InsH2Bfabp_CD15_10dpf_vast01_tank04_plate03_sec16b_200817_1230_e05	19	76	insH2Bfabp	CD15	SEC16B	200817	1230	e05	1	0	0	1	3	1	10	4.5	.7821299	1	1	1	1	0	0	1	272	0	.21787004	.09422383	.68790614	5540	1	SEC16B	3	271017	6949	6065	82	22	39	1	1339436	87602	100	162	134	59	0	200817_200817_1230_e05	22	150495	1626	55.984453	131.33447	1	17569	113	0	0	4446.9547	1171466.1	1	1	1.756e+09	6858.1702	16717.67	4358.9368	1531967.8	0	0	1.826e+09	7134.1539	15714.076	4466.603	1173649.3	1	3	1.758e+09	6868.3005	16733.804	4310.6275	1572671.5	0	0	1.906e+09	7446.5638	15931.806	8/17/2020 12:52	4446.955	1	1171466	1531968	0	-5.712743	-16887.47	-44131.61	-7.624259	-17.01362	.4530486	4.220846	-6.570906	-20.06776	-.2561292	4.151608	4.195034	14798.81	-610.807	101.8146	29.49523	11.29605	-192937.9	1127.676	2.22109	-28.67945	7.185758	-.527679	-74.71687	20795.02	-79.64806	.6370437	-.3950973	-.3465683	.4610861	.2584591	-.4156972	.409573	2.331313	2.717438	-.3447755	.0082456	-.0742776	-.7708607	.3186394	-.2584591	-.9959445	.0075502	.4806444	.2959563	.4120444	-.2434042
AN038	23.212911	4.7997074	45.571705	146.84216	0	38	38	42	23.376149	InsH2Bfabp_CD15_10dpf_vast01_tank04_plate03_sec16b_200817_1230_f05	19	76	insH2Bfabp	CD15	SEC16B	200817	1230	f05	1	0	0	1	3	1	10	4.5	.0674071	0	0	0	0	1	0	0	705	1	.93259288	0	.06740712	2611	1	SEC16B	1	230996	8250	7174	47	9	28	1	1251429	77012	100	184	103	63	0	200817_200817_1230_f05	122	162661	6767	47.366975	76.203513	1	20876	207		1	4348.3303	1290766	1	12	2.086e+09	8147.0129	18577.889	4364.8334	1678722.5	1	12	2.191e+09	8559.1587	17539.024	4350.7507	1297973.6	1	13	2.093e+09	8177.2513	18595.905	4370.1096	1704054	1	17	2.256e+09	8811.6635	17736.356	8/17/2020 12:54	4348.331	12	1290766	1678723	12	187.3766	-17340.69	27173.04	-7.605437	18.45497	-4.112638	-4.626216	-7.464316	11.93461	-5.286589	-5.340369	-6.804966	-25222.19	690.193	1210.815	-5.504769	-1.703947	-280944.9	-9462.324	2.22109	-6.679448	-23.81424	3.472321	25.28313	32961.02	12.33771	.2830892	.4951674	.5824836	-.8045964	-.3447755	.7488504	.8228452	-.1992013	-.4610861	-.664174	-.4156972	-.0742776	-.1656644	-1.166479	.2669941	.4279676	.3465683	-.5429279	.9898435	.4120444	-1.252861
AN039	19.89678	4.0797513	50.635228	172.15978	0	39	39	42	18.650906	InsH2Bfabp_CD15_10dpf_vast01_tank04_plate03_sec16b_200817_1230_g05	19	76	insH2Bfabp	CD15	SEC16B	200817	1230	g05	1	0	0	1	3	1	10	4.5	.2179226		0	0		1	0	0	508	1	.78207739	0	.21792261	4419	1	SEC16B		327071	7606	5874	44	8	43	1	1719595	102934	110	186	141	62	0	200817_200817_1230_g05	50	144084	2966	45.005396	93.009854	1	18685	98	0	0	4305.2958	1218839.1	1	11	1.899e+09	7416.3702	17613.367	4320.4821	1636044.9	1	12	2.112e+09	8251.1595	17167.471	4309.545	1224641.1	1	11	1.904e+09	7438.871	17621.933	4331.5296	1631977.5	1	9	2.127e+09	8309.5117	17247.421	8/17/2020 1:03	4305.296	11	1218839	1631978	9	117.8225	-61229.82	34586.57	-2.523092	43.79651	-4.838558	-7.946395	-1.066478	42.42673	-5.310247	-7.732055	8.195034	70852.8	46.19299	-89.18543	-8.504769	-2.703947	187221.1	16459.68	12.22109	-4.679448	14.18576	2.472321	-46.71687	14384.02	-47.42488	.1287059	-.0528752	.2362315	.9118606	1.103669	.3799974	.2688054	-.4156972	-.8276041	.2927191	.5840145	.8871465	.0164917	.6235933	.1323128	-.4697212	-.0831466	-.9725657	1.482876	.6805383	-1.501086
AN040	34.266677	7.9195172	65.825797	164.56449	0	40	40	42	12.855796	InsH2Bfabp_CD15_10dpf_vast01_tank04_plate03_sec16b_200817_1230_h05	19	76	insH2Bfabp	CD15	SEC16B	200817	1230	h05	1	0	0	1	3	1	10	4.5	.7587065	1			1						.24129353	.21144279	.54726368	4020	1	SEC16B	3	214251	6302	4472	70	14	34	1	1283735	82846	99	164	137	54	0	200817_200817_1230_h05	98	59136	22	28.938796	79.144451	1	28626	95	0	1	4753.1492	1336613.8	1	13	2.114e+09	8258.3792	18484.602	4720.9283	1757438.4	1	3	2.143e+09	8370.8521	16942.342	4726.9776	1333922.1	1	11	2.107e+09	8230.1828	18449.159	4705.9857	1769311.5	0	0	2.218e+09	8665.4469	17150.563	8/17/2020 1:23	4753.149	13	1336614	1757438	3	618.7148	-118856.3	-10039.33	12.6863	36.22516	-1.004757	6.419453	15.76219	41.18097	-.6150427	7.776842	-.8049661	-41967.2	-1257.807	-1491.185	17.49523	3.296053	-248638.9	-3628.324	1.22109	-26.67945	10.18576	-5.527679	1.283133	-70563.98	56.53378	2.746467	.8139691	1.284992	-.1489679	-.6437511	-1.103669	-1.040703	1.308247	.9118606	-.5074458	-.1824072	-.1992013	-.6953402	.4610861	-.7708607	.2830892	-1.481197	.7154047	1.367861	1.543283	-.5280914
AN081	19.89678	9.3594294	32.912898	35.44466	0	32	81	43		InsH2Bfabp_CD15_10dpf_vast01_tank04_plate05_sec16b_200817_1600_a10	19	76	insH2Bfabp	CD15	SEC16B	200817	1600	a10	1	0	0	1	5	1	10	8	0	0	0	0	0	1	0	0	22915	1	1	0	0	521	1	SEC16B	1															200817_200817_1600_a10	5	2172	362	113.39794	119.3991	1	1550	22	0	0	3991.3109	957509.77	0	0	1.520e+09	5937.4449	16187.188	3846.2462	1282720.9	0	0	1.472e+09	5751.0987	14068.745	4037.1378	970549.32	0	0	1.544e+09	6030.1185	16255.348	3853.4941	1284007	0	0	1.545e+09	6033.8987	14497.387	8/17/2020 4:38	3991.311	0	957509.8	1282721	0	-487.8759	-66717.07	-55791.64	-7.846317	-51.22198	1.434546	-7.376527																	-91.71687	-127528	1.058252	-.7325131	-1.9251	-1.633282													-1.528026	-1.9251	-.9725657	-1.083081	-.3670858	-.2434042
AN082	23.212911	11.039327	45.571705	116.46102	0	33	82	43	20.76882	InsH2Bfabp_CD15_10dpf_vast01_tank04_plate05_sec16b_200817_1600_b10	19	76	insH2Bfabp	CD15	SEC16B	200817	1600	b10	1	0	0	1	5	1	10	8	.2557172		.0399429	0		.96005714	0	.03994283	27289	1	.74428274	0	.25571726	3848	1	SEC16B		232155	7255	5791	77	13	32	1	1352520	74768	104	163	102	69	0	200817_200817_1600_b10	108	139932	6148	83.204775	129.90975	1	15980	162	0	0	4282.0871	1164647.2	0	0	1.795e+09	7011.7479	17106.787	4239.3008	1538308.1	0	0	1.849e+09	7221.7225	16002.493	4427.4657	1177716.7	0	0	1.809e+09	7066.6068	17143.194	4223.9147	1564955.4	0	0	1.924e+09	7515.4237	16217.404	8/17/2020 4:41	4282.087	0	1164647	1538308	0	-197.0998	44515.03	48175.86	4.831312	29.81831	3.108479	-4.064445	6.409732	25.99457	2.347105	-5.466252	-2.804966	-24063.19	-304.807	-172.1854	24.49523	2.296053	-179853.9	-11706.32	6.22109	-27.67945	-24.81424	9.472321	11.28313	10232.02	13.31021	.0528752	-.4279676	-.2988425	-.4067242	-.2927191	.0082456	.1836288	1.719484	.6848778	-.2927191	-.5074458	.3535393	-.7271971	-1.199681	.9630423	.3950973	-.159222	-.5429279	.4015985	.4120444	.009641
